t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3
16.685,3.89248,16.5634,0.632997,0.593061,9.91124,17.3455,0.194604,-0.558508,0.0187314,4.86401,0.800275,-0.107915,7.76925,11.9805,-0.333915,-0.0804815
16.69,3.89564,16.5664,0.632998,0.593061,9.91221,17.3427,0.194603,-0.558509,0.0227327,4.86347,0.800275,-0.107915,7.76758,11.9801,-0.333915,-0.0804807
16.695,3.89881,16.5693,0.632998,0.593061,9.91318,17.3399,0.194603,-0.558509,0.0267341,4.86293,0.800275,-0.107915,7.76591,11.9797,-0.333915,-0.0804799
16.7,3.90197,16.5723,0.632999,0.59306,9.91416,17.3371,0.194602,-0.55851,0.0307355,4.86239,0.800275,-0.107915,7.76424,11.9793,-0.333915,-0.080479
16.705,3.90514,16.5753,0.633,0.59306,9.91513,17.3343,0.194601,-0.55851,0.0347369,4.86185,0.800275,-0.107915,7.76257,11.9789,-0.333915,-0.0804782
16.71,3.9083,16.5782,0.633,0.59306,9.9161,17.3315,0.194601,-0.558511,0.0387382,4.86131,0.800275,-0.107915,7.7609,11.9785,-0.333915,-0.0804773
16.715,3.91147,16.5812,0.633001,0.59306,9.91707,17.3287,0.1946,-0.558512,0.0427396,4.86077,0.800275,-0.107915,7.75923,11.9781,-0.333915,-0.0804765
16.72,3.91463,16.5842,0.633002,0.593059,9.91805,17.326,0.1946,-0.558512,0.046741,4.86023,0.800275,-0.107915,7.75757,11.9777,-0.333916,-0.0804756
16.725,3.9178,16.5871,0.633002,0.593059,9.91902,17.3232,0.194599,-0.558513,0.0507424,4.85969,0.800275,-0.107915,7.7559,11.9773,-0.333916,-0.0804748
16.73,3.92096,16.5901,0.633003,0.593059,9.91999,17.3204,0.194598,-0.558513,0.0547437,4.85915,0.800275,-0.107915,7.75423,11.9769,-0.333916,-0.0804739
16.735,3.92413,16.5931,0.633004,0.593058,9.92097,17.3176,0.194598,-0.558514,0.0587451,4.85861,0.800275,-0.107915,7.75256,11.9765,-0.333916,-0.0804731
16.74,3.92729,16.596,0.633004,0.593058,9.92194,17.3148,0.194597,-0.558514,0.0627465,4.85807,0.800275,-0.107915,7.75089,11.9761,-0.333916,-0.0804722
16.745,3.93046,16.599,0.633005,0.593058,9.92291,17.312,0.194597,-0.558515,0.0667479,4.85753,0.800275,-0.107915,7.74922,11.9757,-0.333916,-0.0804714
16.75,3.93362,16.602,0.633006,0.593058,9.92389,17.3092,0.194596,-0.558516,0.0707492,4.85699,0.800275,-0.107915,7.74755,11.9753,-0.333916,-0.0804705
16.755,3.93679,16.6049,0.633006,0.593057,9.92486,17.3064,0.194595,-0.558516,0.0747506,4.85646,0.800275,-0.107915,7.74588,11.9749,-0.333916,-0.0804697
16.76,3.93995,16.6079,0.633007,0.593057,9.92583,17.3036,0.194595,-0.558517,0.078752,4.85592,0.800275,-0.107915,7.74421,11.9745,-0.333916,-0.0804688
16.765,3.94312,16.6109,0.633008,0.593057,9.9268,17.3008,0.194594,-0.558517,0.0827534,4.85538,0.800275,-0.107915,7.74254,11.9741,-0.333916,-0.080468
16.77,3.94628,16.6138,0.633008,0.593056,9.92778,17.298,0.194593,-0.558518,0.0867548,4.85484,0.800275,-0.107915,7.74087,11.9737,-0.333916,-0.0804671
16.775,3.94945,16.6168,0.633009,0.593056,9.92875,17.2952,0.194593,-0.558519,0.0907561,4.8543,0.800275,-0.107915,7.7392,11.9732,-0.333916,-0.0804662
16.78,3.95261,16.6198,0.63301,0.593056,9.92972,17.2924,0.194592,-0.558519,0.0947575,4.85376,0.800275,-0.107915,7.73753,11.9728,-0.333916,-0.0804654
16.785,3.95578,16.6227,0.63301,0.593056,9.9307,17.2897,0.194591,-0.55852,0.0987589,4.85322,0.800275,-0.107915,7.73586,11.9724,-0.333916,-0.0804645
16.79,3.95894,16.6257,0.633011,0.593055,9.93167,17.2869,0.194591,-0.55852,0.10276,4.85268,0.800275,-0.107915,7.73419,11.972,-0.333916,-0.0804637
16.795,3.96211,16.6286,0.633012,0.593055,9.93264,17.2841,0.19459,-0.558521,0.106762,4.85214,0.800275,-0.107915,7.73252,11.9716,-0.333916,-0.0804628
16.8,3.96527,16.6316,0.633013,0.593055,9.93362,17.2813,0.19459,-0.558521,0.110763,4.8516,0.800275,-0.107915,7.73085,11.9712,-0.333917,-0.0804619
16.805,3.96844,16.6346,0.633013,0.593054,9.93459,17.2785,0.194589,-0.558522,0.114764,4.85106,0.800275,-0.107915,7.72918,11.9708,-0.333917,-0.0804611
16.81,3.9716,16.6375,0.633014,0.593054,9.93556,17.2757,0.194588,-0.558523,0.118766,4.85052,0.800275,-0.107915,7.72751,11.9704,-0.333917,-0.0804602
16.815,3.97477,16.6405,0.633015,0.593054,9.93653,17.2729,0.194588,-0.558523,0.122767,4.84998,0.800275,-0.107915,7.72584,11.97,-0.333917,-0.0804593
16.82,3.97793,16.6435,0.633015,0.593053,9.93751,17.2701,0.194587,-0.558524,0.126769,4.84944,0.800275,-0.107915,7.72417,11.9696,-0.333917,-0.0804585
16.825,3.9811,16.6464,0.633016,0.593053,9.93848,17.2673,0.194586,-0.558524,0.13077,4.8489,0.800275,-0.107915,7.7225,11.9692,-0.333917,-0.0804576
16.83,3.98426,16.6494,0.633017,0.593053,9.93945,17.2645,0.194586,-0.558525,0.134771,4.84836,0.800275,-0.107915,7.72083,11.9688,-0.333917,-0.0804567
16.835,3.98743,16.6524,0.633017,0.593053,9.94043,17.2617,0.194585,-0.558525,0.138773,4.84782,0.800275,-0.107915,7.71916,11.9684,-0.333917,-0.0804559
16.84,3.99059,16.6553,0.633018,0.593052,9.9414,17.2589,0.194584,-0.558526,0.142774,4.84728,0.800275,-0.107915,7.7175,11.968,-0.333917,-0.080455
16.845,3.99376,16.6583,0.633019,0.593052,9.94237,17.2561,0.194584,-0.558527,0.146775,4.84674,0.800275,-0.107915,7.71583,11.9676,-0.333917,-0.0804541
16.85,3.99692,16.6613,0.63302,0.593052,9.94334,17.2533,0.194583,-0.558527,0.150777,4.8462,0.800275,-0.107915,7.71416,11.9672,-0.333917,-0.0804532
16.855,4.00009,16.6642,0.63302,0.593051,9.94432,17.2506,0.194582,-0.558528,0.154778,4.84566,0.800275,-0.107915,7.71249,11.9668,-0.333917,-0.0804524
16.86,4.00325,16.6672,0.633021,0.593051,9.94529,17.2478,0.194582,-0.558528,0.15878,4.84512,0.800275,-0.107915,7.71082,11.9664,-0.333917,-0.0804515
16.865,4.00642,16.6702,0.633022,0.593051,9.94626,17.245,0.194581,-0.558529,0.162781,4.84458,0.800275,-0.107915,7.70915,11.966,-0.333917,-0.0804506
16.87,4.00958,16.6731,0.633022,0.593051,9.94724,17.2422,0.19458,-0.55853,0.166782,4.84404,0.800275,-0.107915,7.70748,11.9656,-0.333917,-0.0804497
16.875,4.01275,16.6761,0.633023,0.59305,9.94821,17.2394,0.19458,-0.55853,0.170784,4.84351,0.800275,-0.107915,7.70581,11.9652,-0.333917,-0.0804488
16.88,4.01591,16.6791,0.633024,0.59305,9.94918,17.2366,0.194579,-0.558531,0.174785,4.84297,0.800275,-0.107915,7.70414,11.9648,-0.333917,-0.080448
16.885,4.01908,16.682,0.633025,0.59305,9.95015,17.2338,0.194578,-0.558531,0.178786,4.84243,0.800276,-0.107915,7.70247,11.9644,-0.333917,-0.0804471
16.89,4.02225,16.685,0.633025,0.593049,9.95113,17.231,0.194578,-0.558532,0.182788,4.84189,0.800276,-0.107915,7.7008,11.964,-0.333917,-0.0804462
16.895,4.02541,16.688,0.633026,0.593049,9.9521,17.2282,0.194577,-0.558533,0.186789,4.84135,0.800276,-0.107915,7.69913,11.9636,-0.333917,-0.0804453
16.9,4.02858,16.6909,0.633027,0.593049,9.95307,17.2254,0.194576,-0.558533,0.190791,4.84081,0.800276,-0.107915,7.69746,11.9632,-0.333917,-0.0804444
16.905,4.03174,16.6939,0.633027,0.593048,9.95405,17.2226,0.194576,-0.558534,0.194792,4.84027,0.800276,-0.107915,7.69579,11.9628,-0.333918,-0.0804435
16.91,4.03491,16.6968,0.633028,0.593048,9.95502,17.2198,0.194575,-0.558534,0.198793,4.83973,0.800276,-0.107915,7.69412,11.9624,-0.333918,-0.0804427
16.915,4.03807,16.6998,0.633029,0.593048,9.95599,17.217,0.194574,-0.558535,0.202795,4.83919,0.800276,-0.107915,7.69245,11.962,-0.333918,-0.0804418
16.92,4.04124,16.7028,0.63303,0.593047,9.95696,17.2143,0.194573,-0.558535,0.206796,4.83865,0.800276,-0.107915,7.69078,11.9616,-0.333918,-0.0804409
16.925,4.0444,16.7057,0.63303,0.593047,9.95794,17.2115,0.194573,-0.558536,0.210797,4.83811,0.800276,-0.107915,7.68911,11.9612,-0.333918,-0.08044
16.93,4.04757,16.7087,0.633031,0.593047,9.95891,17.2087,0.194572,-0.558537,0.214799,4.83757,0.800276,-0.107915,7.68744,11.9608,-0.333918,-0.0804391
16.935,4.05073,16.7117,0.633032,0.593047,9.95988,17.2059,0.194571,-0.558537,0.2188,4.83703,0.800276,-0.107915,7.68577,11.9604,-0.333918,-0.0804382
16.94,4.0539,16.7146,0.633033,0.593046,9.96086,17.2031,0.194571,-0.558538,0.222802,4.83649,0.800276,-0.107915,7.6841,11.96,-0.333918,-0.0804373
16.945,4.05706,16.7176,0.633033,0.593046,9.96183,17.2003,0.19457,-0.558538,0.226803,4.83595,0.800276,-0.107915,7.68243,11.9596,-0.333918,-0.0804364
16.95,4.06023,16.7206,0.633034,0.593046,9.9628,17.1975,0.194569,-0.558539,0.230804,4.83541,0.800276,-0.107915,7.68076,11.9592,-0.333918,-0.0804355
16.955,4.06339,16.7235,0.633035,0.593045,9.96377,17.1947,0.194569,-0.55854,0.234806,4.83487,0.800276,-0.107915,7.67909,11.9588,-0.333918,-0.0804346
16.96,4.06656,16.7265,0.633035,0.593045,9.96475,17.1919,0.194568,-0.55854,0.238807,4.83433,0.800276,-0.107915,7.67743,11.9584,-0.333918,-0.0804337
16.965,4.06972,16.7295,0.633036,0.593045,9.96572,17.1891,0.194567,-0.558541,0.242808,4.83379,0.800276,-0.107915,7.67576,11.958,-0.333918,-0.0804328
16.97,4.07289,16.7324,0.633037,0.593044,9.96669,17.1863,0.194566,-0.558541,0.24681,4.83325,0.800276,-0.107915,7.67409,11.9576,-0.333918,-0.0804319
16.975,4.07605,16.7354,0.633038,0.593044,9.96767,17.1835,0.194566,-0.558542,0.250811,4.83271,0.800276,-0.107915,7.67242,11.9572,-0.333918,-0.080431
16.98,4.07922,16.7384,0.633038,0.593044,9.96864,17.1807,0.194565,-0.558543,0.254813,4.83217,0.800276,-0.107915,7.67075,11.9568,-0.333918,-0.0804301
16.985,4.08238,16.7413,0.633039,0.593043,9.96961,17.1779,0.194564,-0.558543,0.258814,4.83163,0.800276,-0.107915,7.66908,11.9564,-0.333918,-0.0804292
16.99,4.08555,16.7443,0.63304,0.593043,9.97058,17.1752,0.194563,-0.558544,0.262815,4.8311,0.800276,-0.107915,7.66741,11.956,-0.333918,-0.0804283
16.995,4.08871,16.7473,0.633041,0.593043,9.97156,17.1724,0.194563,-0.558544,0.266817,4.83056,0.800276,-0.107915,7.66574,11.9555,-0.333918,-0.0804274
17,4.09188,16.7502,0.633041,0.593042,9.97253,17.1696,0.194562,-0.558545,0.270818,4.83002,0.800276,-0.107915,7.66407,11.9551,-0.333918,-0.0804265
17.005,4.09504,16.7532,0.633042,0.593042,9.9735,17.1668,0.194561,-0.558546,0.274819,4.82948,0.800276,-0.107915,7.6624,11.9547,-0.333918,-0.0804256
17.01,4.09821,16.7562,0.633043,0.593042,9.97448,17.164,0.194561,-0.558546,0.278821,4.82894,0.800276,-0.107915,7.66073,11.9543,-0.333918,-0.0804247
17.015,4.10137,16.7591,0.633044,0.593041,9.97545,17.1612,0.19456,-0.558547,0.282822,4.8284,0.800276,-0.107915,7.65906,11.9539,-0.333918,-0.0804238
17.02,4.10454,16.7621,0.633044,0.593041,9.97642,17.1584,0.194559,-0.558547,0.286824,4.82786,0.800276,-0.107915,7.65739,11.9535,-0.333918,-0.0804229
17.025,4.1077,16.765,0.633045,0.593041,9.97739,17.1556,0.194558,-0.558548,0.290825,4.82732,0.800276,-0.107915,7.65572,11.9531,-0.333918,-0.080422
17.03,4.11087,16.768,0.633046,0.59304,9.97837,17.1528,0.194558,-0.558548,0.294826,4.82678,0.800276,-0.107915,7.65405,11.9527,-0.333918,-0.0804211
17.035,4.11404,16.771,0.633047,0.59304,9.97934,17.15,0.194557,-0.558549,0.298828,4.82624,0.800276,-0.107914,7.65238,11.9523,-0.333918,-0.0804202
17.04,4.1172,16.7739,0.633047,0.59304,9.98031,17.1472,0.194556,-0.55855,0.302829,4.8257,0.800276,-0.107914,7.65071,11.9519,-0.333918,-0.0804193
17.045,4.12037,16.7769,0.633048,0.59304,9.98129,17.1444,0.194555,-0.55855,0.306831,4.82516,0.800276,-0.107914,7.64904,11.9515,-0.333918,-0.0804183
17.05,4.12353,16.7799,0.633049,0.593039,9.98226,17.1416,0.194555,-0.558551,0.310832,4.82462,0.800276,-0.107914,7.64737,11.9511,-0.333918,-0.0804174
17.055,4.1267,16.7828,0.63305,0.593039,9.98323,17.1388,0.194554,-0.558551,0.314833,4.82408,0.800276,-0.107914,7.6457,11.9507,-0.333918,-0.0804165
17.06,4.12986,16.7858,0.63305,0.593039,9.9842,17.1361,0.194553,-0.558552,0.318835,4.82354,0.800276,-0.107914,7.64403,11.9503,-0.333918,-0.0804156
17.065,4.13303,16.7888,0.633051,0.593038,9.98518,17.1333,0.194552,-0.558553,0.322836,4.823,0.800276,-0.107914,7.64236,11.9499,-0.333918,-0.0804147
17.07,4.13619,16.7917,0.633052,0.593038,9.98615,17.1305,0.194552,-0.558553,0.326837,4.82246,0.800276,-0.107914,7.64069,11.9495,-0.333918,-0.0804138
17.075,4.13936,16.7947,0.633053,0.593038,9.98712,17.1277,0.194551,-0.558554,0.330839,4.82192,0.800276,-0.107914,7.63902,11.9491,-0.333918,-0.0804129
17.08,4.14252,16.7977,0.633053,0.593037,9.98809,17.1249,0.19455,-0.558554,0.33484,4.82138,0.800276,-0.107914,7.63736,11.9487,-0.333918,-0.0804119
17.085,4.14569,16.8006,0.633054,0.593037,9.98907,17.1221,0.194549,-0.558555,0.338842,4.82084,0.800276,-0.107914,7.63569,11.9483,-0.333918,-0.080411
17.09,4.14885,16.8036,0.633055,0.593037,9.99004,17.1193,0.194549,-0.558556,0.342843,4.8203,0.800276,-0.107914,7.63402,11.9479,-0.333918,-0.0804101
17.095,4.15202,16.8066,0.633056,0.593036,9.99101,17.1165,0.194548,-0.558556,0.346844,4.81976,0.800276,-0.107914,7.63235,11.9475,-0.333918,-0.0804092
17.1,4.15518,16.8095,0.633057,0.593036,9.99199,17.1137,0.194547,-0.558557,0.350846,4.81922,0.800276,-0.107914,7.63068,11.9471,-0.333918,-0.0804082
17.105,4.15835,16.8125,0.633057,0.593036,9.99296,17.1109,0.194546,-0.558557,0.354847,4.81868,0.800276,-0.107914,7.62901,11.9467,-0.333918,-0.0804073
17.11,4.16151,16.8155,0.633058,0.593035,9.99393,17.1081,0.194545,-0.558558,0.358848,4.81815,0.800276,-0.107914,7.62734,11.9463,-0.333918,-0.0804064
17.115,4.16468,16.8184,0.633059,0.593035,9.9949,17.1053,0.194545,-0.558559,0.36285,4.81761,0.800276,-0.107914,7.62567,11.9459,-0.333918,-0.0804055
17.12,4.16784,16.8214,0.63306,0.593035,9.99588,17.1025,0.194544,-0.558559,0.366851,4.81707,0.800276,-0.107914,7.624,11.9455,-0.333918,-0.0804046
17.125,4.17101,16.8244,0.63306,0.593034,9.99685,17.0997,0.194543,-0.55856,0.370853,4.81653,0.800276,-0.107914,7.62233,11.9451,-0.333918,-0.0804036
17.13,4.17418,16.8273,0.633061,0.593034,9.99782,17.097,0.194542,-0.55856,0.374854,4.81599,0.800276,-0.107914,7.62066,11.9447,-0.333918,-0.0804027
17.135,4.17734,16.8303,0.633062,0.593034,9.99879,17.0942,0.194541,-0.558561,0.378855,4.81545,0.800276,-0.107914,7.61899,11.9443,-0.333918,-0.0804018
17.14,4.18051,16.8332,0.633063,0.593033,9.99977,17.0914,0.194541,-0.558562,0.382857,4.81491,0.800276,-0.107914,7.61732,11.9439,-0.333918,-0.0804008
17.145,4.18367,16.8362,0.633063,0.593033,10.0007,17.0886,0.19454,-0.558562,0.386858,4.81437,0.800276,-0.107914,7.61565,11.9435,-0.333918,-0.0803999
17.15,4.18684,16.8392,0.633064,0.593033,10.0017,17.0858,0.194539,-0.558563,0.390859,4.81383,0.800276,-0.107914,7.61398,11.9431,-0.333918,-0.080399
17.155,4.19,16.8421,0.633065,0.593032,10.0027,17.083,0.194538,-0.558563,0.394861,4.81329,0.800276,-0.107914,7.61231,11.9427,-0.333918,-0.080398
17.16,4.19317,16.8451,0.633066,0.593032,10.0037,17.0802,0.194537,-0.558564,0.398862,4.81275,0.800276,-0.107914,7.61064,11.9423,-0.333918,-0.0803971
17.165,4.19633,16.8481,0.633067,0.593031,10.0046,17.0774,0.194537,-0.558565,0.402864,4.81221,0.800276,-0.107914,7.60897,11.9419,-0.333918,-0.0803962
17.17,4.1995,16.851,0.633067,0.593031,10.0056,17.0746,0.194536,-0.558565,0.406865,4.81167,0.800276,-0.107914,7.6073,11.9415,-0.333918,-0.0803952
17.175,4.20266,16.854,0.633068,0.593031,10.0066,17.0718,0.194535,-0.558566,0.410866,4.81113,0.800276,-0.107914,7.60563,11.9411,-0.333918,-0.0803943
17.18,4.20583,16.857,0.633069,0.59303,10.0075,17.069,0.194534,-0.558566,0.414868,4.81059,0.800276,-0.107914,7.60396,11.9407,-0.333918,-0.0803934
17.185,4.20899,16.8599,0.63307,0.59303,10.0085,17.0662,0.194533,-0.558567,0.418869,4.81005,0.800276,-0.107914,7.60229,11.9403,-0.333918,-0.0803924
17.19,4.21216,16.8629,0.633071,0.59303,10.0095,17.0634,0.194533,-0.558568,0.422871,4.80951,0.800276,-0.107914,7.60062,11.9399,-0.333918,-0.0803915
17.195,4.21532,16.8659,0.633071,0.593029,10.0105,17.0606,0.194532,-0.558568,0.426872,4.80897,0.800276,-0.107914,7.59895,11.9395,-0.333918,-0.0803906
17.2,4.21849,16.8688,0.633072,0.593029,10.0114,17.0579,0.194531,-0.558569,0.430873,4.80843,0.800276,-0.107914,7.59728,11.9391,-0.333918,-0.0803896
17.205,4.22166,16.8718,0.633073,0.593029,10.0124,17.0551,0.19453,-0.558569,0.434875,4.80789,0.800276,-0.107914,7.59562,11.9387,-0.333918,-0.0803887
17.21,4.22482,16.8748,0.633074,0.593028,10.0134,17.0523,0.194529,-0.55857,0.438876,4.80735,0.800276,-0.107914,7.59395,11.9383,-0.333918,-0.0803877
17.215,4.22799,16.8777,0.633075,0.593028,10.0144,17.0495,0.194529,-0.558571,0.442877,4.80681,0.800276,-0.107914,7.59228,11.9379,-0.333918,-0.0803868
17.22,4.23115,16.8807,0.633075,0.593028,10.0153,17.0467,0.194528,-0.558571,0.446879,4.80627,0.800276,-0.107914,7.59061,11.9375,-0.333918,-0.0803859
17.225,4.23432,16.8837,0.633076,0.593027,10.0163,17.0439,0.194527,-0.558572,0.45088,4.80574,0.800276,-0.107914,7.58894,11.9371,-0.333918,-0.0803849
17.23,4.23748,16.8866,0.633077,0.593027,10.0173,17.0411,0.194526,-0.558572,0.454882,4.8052,0.800276,-0.107914,7.58727,11.9367,-0.333918,-0.080384
17.235,4.24065,16.8896,0.633078,0.593027,10.0182,17.0383,0.194525,-0.558573,0.458883,4.80466,0.800276,-0.107914,7.5856,11.9363,-0.333918,-0.080383
17.24,4.24381,16.8925,0.633079,0.593026,10.0192,17.0355,0.194524,-0.558574,0.462884,4.80412,0.800276,-0.107914,7.58393,11.9359,-0.333918,-0.0803821
17.245,4.24698,16.8955,0.633079,0.593026,10.0202,17.0327,0.194524,-0.558574,0.466886,4.80358,0.800276,-0.107914,7.58226,11.9354,-0.333918,-0.0803811
17.25,4.25014,16.8985,0.63308,0.593026,10.0212,17.0299,0.194523,-0.558575,0.470887,4.80304,0.800276,-0.107914,7.58059,11.935,-0.333918,-0.0803802
17.255,4.25331,16.9014,0.633081,0.593025,10.0221,17.0271,0.194522,-0.558575,0.474888,4.8025,0.800276,-0.107914,7.57892,11.9346,-0.333918,-0.0803793
17.26,4.25647,16.9044,0.633082,0.593025,10.0231,17.0243,0.194521,-0.558576,0.47889,4.80196,0.800276,-0.107914,7.57725,11.9342,-0.333918,-0.0803783
17.265,4.25964,16.9074,0.633083,0.593024,10.0241,17.0215,0.19452,-0.558577,0.482891,4.80142,0.800276,-0.107914,7.57558,11.9338,-0.333918,-0.0803774
17.27,4.26281,16.9103,0.633083,0.593024,10.0251,17.0188,0.194519,-0.558577,0.486893,4.80088,0.800276,-0.107914,7.57391,11.9334,-0.333918,-0.0803764
17.275,4.26597,16.9133,0.633084,0.593024,10.026,17.016,0.194518,-0.558578,0.490894,4.80034,0.800276,-0.107914,7.57224,11.933,-0.333918,-0.0803755
17.28,4.26914,16.9163,0.633085,0.593023,10.027,17.0132,0.194518,-0.558579,0.494895,4.7998,0.800276,-0.107914,7.57057,11.9326,-0.333918,-0.0803745
17.285,4.2723,16.9192,0.633086,0.593023,10.028,17.0104,0.194517,-0.558579,0.498897,4.79926,0.800276,-0.107914,7.5689,11.9322,-0.333918,-0.0803736
17.29,4.27547,16.9222,0.633087,0.593023,10.0289,17.0076,0.194516,-0.55858,0.502898,4.79872,0.800276,-0.107914,7.56723,11.9318,-0.333918,-0.0803726
17.295,4.27863,16.9252,0.633087,0.593022,10.0299,17.0048,0.194515,-0.55858,0.5069,4.79818,0.800276,-0.107914,7.56556,11.9314,-0.333918,-0.0803716
17.3,4.2818,16.9281,0.633088,0.593022,10.0309,17.002,0.194514,-0.558581,0.510901,4.79764,0.800276,-0.107914,7.56389,11.931,-0.333918,-0.0803707
17.305,4.28496,16.9311,0.633089,0.593022,10.0319,16.9992,0.194513,-0.558582,0.514902,4.7971,0.800276,-0.107914,7.56222,11.9306,-0.333918,-0.0803697
17.31,4.28813,16.9341,0.63309,0.593021,10.0328,16.9964,0.194512,-0.558582,0.518904,4.79656,0.800276,-0.107914,7.56055,11.9302,-0.333918,-0.0803688
17.315,4.29129,16.937,0.633091,0.593021,10.0338,16.9936,0.194511,-0.558583,0.522905,4.79602,0.800276,-0.107914,7.55888,11.9298,-0.333917,-0.0803678
17.32,4.29446,16.94,0.633092,0.593021,10.0348,16.9908,0.194511,-0.558583,0.526906,4.79548,0.800276,-0.107914,7.55721,11.9294,-0.333917,-0.0803669
17.325,4.29763,16.943,0.633092,0.59302,10.0358,16.988,0.19451,-0.558584,0.530908,4.79494,0.800276,-0.107914,7.55555,11.929,-0.333917,-0.0803659
17.33,4.30079,16.9459,0.633093,0.59302,10.0367,16.9852,0.194509,-0.558585,0.534909,4.7944,0.800276,-0.107914,7.55388,11.9286,-0.333917,-0.080365
17.335,4.30396,16.9489,0.633094,0.593019,10.0377,16.9824,0.194508,-0.558585,0.538911,4.79386,0.800276,-0.107914,7.55221,11.9282,-0.333917,-0.080364
17.34,4.30712,16.9519,0.633095,0.593019,10.0387,16.9797,0.194507,-0.558586,0.542912,4.79333,0.800276,-0.107914,7.55054,11.9278,-0.333917,-0.080363
17.345,4.31029,16.9548,0.633096,0.593019,10.0396,16.9769,0.194506,-0.558586,0.546913,4.79279,0.800276,-0.107914,7.54887,11.9274,-0.333917,-0.0803621
17.35,4.31345,16.9578,0.633097,0.593018,10.0406,16.9741,0.194505,-0.558587,0.550915,4.79225,0.800276,-0.107914,7.5472,11.927,-0.333917,-0.0803611
17.355,4.31662,16.9607,0.633097,0.593018,10.0416,16.9713,0.194504,-0.558588,0.554916,4.79171,0.800276,-0.107914,7.54553,11.9266,-0.333917,-0.0803602
17.36,4.31978,16.9637,0.633098,0.593018,10.0426,16.9685,0.194504,-0.558588,0.558917,4.79117,0.800276,-0.107914,7.54386,11.9262,-0.333917,-0.0803592
17.365,4.32295,16.9667,0.633099,0.593017,10.0435,16.9657,0.194503,-0.558589,0.562919,4.79063,0.800276,-0.107914,7.54219,11.9258,-0.333917,-0.0803582
17.37,4.32611,16.9696,0.6331,0.593017,10.0445,16.9629,0.194502,-0.558589,0.56692,4.79009,0.800276,-0.107914,7.54052,11.9254,-0.333917,-0.0803573
17.375,4.32928,16.9726,0.633101,0.593016,10.0455,16.9601,0.194501,-0.55859,0.570922,4.78955,0.800276,-0.107914,7.53885,11.925,-0.333917,-0.0803563
17.38,4.33245,16.9756,0.633102,0.593016,10.0465,16.9573,0.1945,-0.558591,0.574923,4.78901,0.800276,-0.107914,7.53718,11.9246,-0.333917,-0.0803553
17.385,4.33561,16.9785,0.633102,0.593016,10.0474,16.9545,0.194499,-0.558591,0.578924,4.78847,0.800276,-0.107914,7.53551,11.9242,-0.333917,-0.0803544
17.39,4.33878,16.9815,0.633103,0.593015,10.0484,16.9517,0.194498,-0.558592,0.582926,4.78793,0.800276,-0.107914,7.53384,11.9238,-0.333917,-0.0803534
17.395,4.34194,16.9845,0.633104,0.593015,10.0494,16.9489,0.194497,-0.558592,0.586927,4.78739,0.800276,-0.107914,7.53217,11.9234,-0.333917,-0.0803524
17.4,4.34511,16.9874,0.633105,0.593015,10.0503,16.9461,0.194496,-0.558593,0.590929,4.78685,0.800276,-0.107914,7.5305,11.923,-0.333917,-0.0803515
17.405,4.34827,16.9904,0.633106,0.593014,10.0513,16.9433,0.194495,-0.558594,0.59493,4.78631,0.800276,-0.107914,7.52883,11.9226,-0.333917,-0.0803505
17.41,4.35144,16.9934,0.633107,0.593014,10.0523,16.9406,0.194494,-0.558594,0.598931,4.78577,0.800276,-0.107914,7.52716,11.9222,-0.333916,-0.0803495
17.415,4.3546,16.9963,0.633107,0.593013,10.0533,16.9378,0.194494,-0.558595,0.602933,4.78523,0.800276,-0.107914,7.52549,11.9218,-0.333916,-0.0803486
17.42,4.35777,16.9993,0.633108,0.593013,10.0542,16.935,0.194493,-0.558595,0.606934,4.78469,0.800276,-0.107914,7.52382,11.9214,-0.333916,-0.0803476
17.425,4.36094,17.0023,0.633109,0.593013,10.0552,16.9322,0.194492,-0.558596,0.610935,4.78415,0.800276,-0.107914,7.52215,11.921,-0.333916,-0.0803466
17.43,4.3641,17.0052,0.63311,0.593012,10.0562,16.9294,0.194491,-0.558597,0.614937,4.78361,0.800276,-0.107914,7.52048,11.9206,-0.333916,-0.0803457
